Movie Id,Year,Title,Genre 1,Genre 2,Genre 3
116030,1999,Children of the Corn 666: Isaac's Return,Horror,Mystery,NA
166717,2013,Wolfskinder,Drama,War,NA
91391,1980,HealtH,Comedy,NA,NA
120266,1947,Framed,Crime,Drama,Film-Noir
81147,1986,Barefoot Gen 2 (Hadashi no Gen II),Animation,Drama,War
196957,2016,Stronger Than The World: The Story of José Aldo,Drama,NA,NA
6173,1992,Into the West,Adventure,Children,NA
133757,1967,The Happening,Comedy,NA,NA
288441,2023,Surrounded,Action,Drama,Western
71888,1989,See You in the Morning,Drama,Romance,NA
153512,1971,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?,Comedy,NA,NA
86593,2011,African Cats,Adventure,Documentary,NA
74332,1988,Me and Him (Ich und Er),Comedy,NA,NA
205873,1922,Cinderella,Animation,Children,Fantasy
175223,1964,Encounter with Fritz Lang,Documentary,NA,NA
280198,1991,Shtemp,Action,NA,NA
269982,1989,Annie,NA,NA,NA
115611,1988,Felix the Cat: The Movie,Adventure,Animation,Children
263757,2021,Zero to Hero,Drama,NA,NA
213748,2009,Victor,Comedy,NA,NA
8382,1987,Hello Again,Comedy,NA,NA
208973,NA,The Falklands War: The Untold Story,NA,NA,NA
195651,1896,Balançoires,Documentary,NA,NA
148198,1969,Eagles Over London,Action,Drama,NA
85538,2009,That Evening Sun,Drama,NA,NA
233705,1997,Truth or Dare,Children,Drama,NA
6436,1993,This Boy's Life,Drama,NA,NA
30952,1959,Last Train from Gun Hill,Drama,Western,NA
179897,1928,The Little Match Girl,Drama,Fantasy,NA
96283,2012,Diary of a Wimpy Kid: Dog Days,Children,Comedy,NA
130071,2014,Nymph,Fantasy,Horror,NA
80617,2010,Cats & Dogs: The Revenge of Kitty Galore,Action,Children,Comedy
101962,2012,Wolf Children (Okami kodomo no ame to yuki),Animation,Fantasy,NA
135829,2006,Dhoom 2,Action,Crime,Drama
223696,2019,It's Still Your Bed,Drama,Romance,NA
137072,2011,Born Bad,Drama,Thriller,NA
144800,1953,City Beneath the Sea,Action,Adventure,NA
121326,1968,The Blood of Fu Manchu,Adventure,Crime,Horror
229699,2020,Fireball: Visitors From Darker Worlds,Documentary,NA,NA
265510,2018,The Downfall of Santa Claus,Animation,NA,NA
188765,2016,Polish Legends: Operacja Bazyliszek,Sci-Fi,NA,NA
275325,2022,Yamabuki,Drama,NA,NA
222723,2016,Winnetou: The Secret of the Silver Lake,Adventure,Western,NA
278192,2022,Queen of Glory,Comedy,Drama,NA
269440,1994,Incoherence,Comedy,Drama,NA
173421,2015,Texas Rising,Drama,Western,NA
191315,2011,Mirapakay,Action,Drama,Romance
95875,2012,Total Recall,Action,Sci-Fi,Thriller
206054,1942,Baby Wants a Bottleship,Animation,NA,NA
134831,2013,Paranormal Whacktivity,Comedy,Horror,NA
135336,1959,Hard Times For Vampires,NA,NA,NA
202966,1986,Torment,Crime,Horror,Mystery
282973,2022,Safe Place,Drama,Thriller,NA
180619,2012,Diaz: Don't Clean Up This Blood,Drama,NA,NA
217729,1997,The Rolling Stones: Bridges to Babylon Tour '97-98,Documentary,NA,NA
160720,2007,Exhibit A,Thriller,NA,NA
211406,2019,Ni une ni deux,Comedy,NA,NA
212401,2020,Inherit the Viper,Crime,Drama,Thriller
207648,2019,Claire Darling,Drama,NA,NA
188033,1992,Once More Encore! Encore,Comedy,Drama,Romance
213780,2007,I Want You,Comedy,Romance,NA
266018,2006,These Foolish Things,Comedy,Drama,Romance
281606,2020,Bob the Drag Queen: Live at Caroline's,Comedy,NA,NA
135807,1977,The Invincible Armour,Action,Thriller,NA
68337,2007,Moving Midway,Documentary,NA,NA
129725,1971,A Gunfight,Western,NA,NA
160384,1931,The Millionaire,NA,NA,NA
137956,1987,Keeping Track,NA,NA,NA
124302,2002,Kermit's Swamp Years,Children,Comedy,Fantasy
222310,2020,Fearless,Animation,Comedy,NA
260767,2021,Kampung Latah Kena Kuarantin,Comedy,NA,NA
131932,1986,Modern Girls,Comedy,Romance,NA
4817,2000,Born Romantic,Comedy,Drama,Romance
128938,1964,Signpost to Murder,Crime,Thriller,NA
135663,1990,The Voyage of Captain Fracassa,NA,NA,NA
6183,1959,Pillow Talk,Comedy,Musical,Romance
144628,2015,Seeds of Time,Documentary,NA,NA
143367,2016,Silence,Drama,Thriller,NA
109935,2012,The Artist and the Model,Drama,NA,NA
163318,2015,Wondrous Boccaccio,Comedy,Drama,NA
170963,2016,A Beginner's Guide to Snuff,Comedy,Horror,Thriller
278432,2022,The Fire Within: A Requiem for Katia and Maurice Krafft,Documentary,NA,NA
269552,1935,The Triumph of Sherlock Holmes,Crime,Mystery,Thriller
8381,1942,For Me and My Gal,Drama,Musical,Romance
169138,2010,Love & Loathing & Lulu & Ayano,Drama,NA,NA
287665,2023,Tin & Tina,Horror,Mystery,Thriller
250932,2003,Audrey's Rain,Drama,NA,NA
282911,1999,Elvis Gratton 2: Miracle à Memphis,Comedy,NA,NA
137529,1971,The Female Bunch,Action,Crime,Drama
130388,2009,Black Field,Drama,Romance,NA
290133,2021,Commitment Phobia,Comedy,Romance,NA
143984,1958,Jet Attack,Drama,War,NA
1938,1945,The Lost Weekend,Drama,NA,NA
175707,2016,A German Life,Documentary,NA,NA
183577,1944,Bugs Bunny Nips the Nips,NA,NA,NA
157355,2015,Frank and the Wondercat,Documentary,NA,NA
235151,1997,Modern Times: The Way of All Flesh,Documentary,NA,NA
205633,2015,Early Winter,NA,NA,NA
190797,2004,Rated 'R': Republicans in Hollywood,Documentary,NA,NA
216342,1968,Three Sad Tigers,Drama,NA,NA
150880,1999,Ajlawju,NA,NA,NA
224146,2018,Home by Spring,Drama,Romance,NA
92029,1959,Westbound,Western,NA,NA
163112,1971,Winnie the Pooh Goes Visiting,Animation,NA,NA
237382,1968,The Libertine,Comedy,Drama,NA
209589,2019,Iliza Shlesinger: Unveiled,Comedy,NA,NA
180645,1943,His Butler's Sister,NA,NA,NA
256601,2007,Splatter Disco,Comedy,Horror,NA
164001,2016,Warkop DKI Reborn: Jangkrik Boss!,Comedy,NA,NA
249180,2020,Violet Evergarden: The Movie,Animation,Drama,Fantasy
142370,2014,We Are the Freaks,Comedy,NA,NA
213263,2018,Above the Clouds,Comedy,Drama,NA
195719,2018,Core of the World,Drama,NA,NA
185727,2015,The silence,Drama,NA,NA
78101,2006,Life After Tomorrow,Documentary,NA,NA
102672,1999,New York: A Documentary Film,Documentary,NA,NA
90947,2011,August 31st Oslo (31. august Oslo),Drama,NA,NA
6458,1966,The Blue Max,Adventure,Drama,War
287149,2008,Moomin and Midsummer Madness,Animation,Children,NA
89490,2011,Straw Dogs,Thriller,NA,NA
58033,2007,Already Dead,Action,Fantasy,Thriller
242818,2019,Blood Immortal,NA,NA,NA
93287,2011,The Big Year,Comedy,NA,NA
142276,1966,War Between the Planets,Sci-Fi,NA,NA
260983,2014,Rickover: The Birth of Nuclear Power,Documentary,NA,NA
176201,1968,Šíleně smutná princezna,Children,Comedy,NA
234482,2020,Fierce,Comedy,NA,NA
156501,1950,Triple Trouble,Action,Comedy,Crime
177561,2017,Do It Like An Hombre,Comedy,NA,NA
230151,2017,Barbra: The Music ... The Mem'ries ... The Magic!,Documentary,NA,NA
216019,1996,Smoke Jumpers,Action,Drama,NA
275247,1980,The Buddhist Fist,Action,NA,NA
115256,1939,Charlie Chan in City in Darkness,Drama,Mystery,Thriller
191167,2011,Love Strikes!,Comedy,Romance,NA
109979,1941,Blonde Inspiration,Comedy,Drama,Romance
3742,1925,Battleship Potemkin,Drama,War,NA
192971,1972,Alın Yazısı,NA,NA,NA
163194,1956,Davy Crockett and the River Pirates,Action,Adventure,Children
98593,2004,Other Worlds (D'autres mondes),Documentary,NA,NA
211143,2009,Citizen Boilesen,Documentary,NA,NA
123781,1998,Nothing Too Good for a Cowboy,Action,Drama,Romance
160018,2015,Comment c'est loin,Comedy,NA,NA
227354,2008,Flavor of Happiness,NA,NA,NA
2559,1999,The King and I,Animation,Children,NA
289143,1944,Passport to Destiny,Comedy,War,NA
176531,2013,Keep Smiling,Comedy,Drama,NA
78278,2009,No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh),Drama,NA,NA
222224,1967,Who's Got the Black Box?,Thriller,NA,NA
211335,1995,Josh Kirby... Time Warrior: Eggs from 70 Million B.C.,Children,NA,NA
170175,1954,Happy Ever After,Comedy,NA,NA
133415,2013,Alexia,Horror,Thriller,NA
167118,2016,Sugar Mountain,Drama,Thriller,NA
1369,1994,I Can't Sleep (J'ai pas sommeil),Drama,Thriller,NA
191141,2018,The Honey Killer,Comedy,Drama,NA
277308,1987,Nightflyers,Horror,Sci-Fi,NA
130103,2006,Blue Collar Comedy Tour: One for the Road,Comedy,NA,NA
167928,1987,Demon of Paradise,Horror,Thriller,NA
124579,1948,Three Daring Daughters,Romance,NA,NA
1742,1998,Caught Up,Crime,NA,NA
266472,2017,The Robbery,Action,Comedy,NA
167516,1896,Sandow,NA,NA,NA
195587,1980,Dangerous Encounters of the First Kind,Action,Crime,Thriller
4200,1991,Double Impact,Action,NA,NA
194720,1919,When the Clouds Roll By,Action,Comedy,Romance
286357,2023,Evil Dead Rise,Horror,Thriller,NA
137415,2001,Acceptable Risk,Drama,Sci-Fi,Thriller
175577,2017,Rory Scovel Tries Stand-Up for the First Time,Comedy,NA,NA
26476,1983,Merry Christmas Mr. Lawrence,Drama,War,NA
56651,1964,Seduced and Abandoned (Sedotta e abbandonata),Comedy,Drama,NA
278152,2009,God's Little Village,Comedy,NA,NA
3620,1997,The Myth of Fingerprints,Comedy,Drama,NA
253742,2020,Rival,Drama,NA,NA
153808,2016,Boris Without Beatrice,Drama,NA,NA
169910,2000,Bill Maher: Be More Cynical,Comedy,NA,NA
272623,2022,Northern Quality,Comedy,NA,NA
168422,2016,Breakdown,Thriller,NA,NA
1499,1997,Anaconda,Action,Adventure,Thriller
169112,2006,Love Me Not,Drama,NA,NA
116321,1943,Cry 'Havoc',Drama,War,NA
137755,2013,An American Terror,Drama,Horror,NA
161342,1980,The Man with the Carnation,Drama,NA,NA
140164,2010,Questions for Crazy Horse,NA,NA,NA
37683,1979,Chapter Two,Comedy,Drama,Romance
281138,1983,18 Bronze Girls of Shaolin,Action,Adventure,Comedy
281180,1987,Touch 3 Don't Pass Me By,Animation,Drama,Romance
119051,1981,Crime at the Chinese Restaurant,Comedy,Mystery,Thriller
194478,2007,TED: The Future We Will Create,Documentary,NA,NA
225219,1983,Henpecked,Comedy,NA,NA
140994,2011,One. Two. One,NA,NA,NA
80137,2010,If God Is Willing and da Creek Don't Rise,Documentary,NA,NA
128661,1994,The Man Who Wouldn't Die,Crime,Drama,Thriller
145192,1936,Alpine Climbers,Animation,NA,NA
138562,2014,Bipolar,Mystery,Thriller,NA
272893,1962,Assault on the Pay Train,Crime,Drama,NA
291459,2023,One Perfect Match,Comedy,Romance,NA
185613,1979,Gymnastics for the tail,NA,NA,NA
210055,1989,Florida Straits,Action,Adventure,Romance
181075,2017,The Man Who Invented Christmas,Drama,NA,NA
147068,1950,The Desert Hawk,Action,Adventure,NA
3988,2000,How the Grinch Stole Christmas (a.k.a. The Grinch),Children,Comedy,Fantasy
260415,2021,Defining Moments,Comedy,NA,NA
285931,2021,Patterns of life: Prana,Documentary,NA,NA
122278,2014,Ping Pong Summer,Comedy,NA,NA
175735,2003,Je hais les enfants!,Comedy,NA,NA
69518,2007,Pornorama,Comedy,NA,NA
281098,2022,Zillion,Drama,NA,NA
149344,2013,Pete's Christmas,Children,Fantasy,NA
142875,2014,Star,Comedy,Drama,Romance
164727,2014,Cloud 9,Action,Drama,Romance
8905,1992,1492: Conquest of Paradise,Adventure,Drama,NA
275343,2004,Faultline,Action,NA,NA
202287,2019,Pegasus,Action,Comedy,NA
205869,2013,Dossiê Jango,Documentary,NA,NA
80094,2010,The Last Exorcism,Horror,Thriller,NA
144078,1977,Kleinhoff Hotel,NA,NA,NA
144816,1944,The Missing Juror,Mystery,NA,NA
172355,2013,Breakfast With Jonny Wilkinson,Comedy,NA,NA
287853,2023,Bezos,Drama,NA,NA
212427,2018,Bacchus Uncovered: Ancient God of Ecstasy,Documentary,NA,NA
122671,1942,The Moon and Sixpence,Drama,NA,NA
122383,1996,The Legend of Gator Face,Adventure,Comedy,Horror
2081,1989,The Little Mermaid,Animation,Children,Comedy
190771,2003,Il ritorno di Cagliostro,Comedy,NA,NA
141030,1976,My Father's Nurse,Comedy,NA,NA
244434,2013,Mister Twister Goes Camping,Children,Comedy,Drama
265334,2021,A Castle for Christmas,Children,Comedy,Romance
106022,2013,Toy Story of Terror,Animation,Children,Comedy
89831,1951,The Strip,Drama,Film-Noir,NA
230391,2020,Black Beauty,Drama,NA,NA
267726,2017,ZVP,Action,Sci-Fi,NA
251840,1953,The Saint's Return,Mystery,NA,NA
262797,2017,Paranoia Tapes,Fantasy,Horror,Mystery
6061,2002,Kedma,Drama,War,NA
6054,1964,The Moon-Spinners,Children,Mystery,NA
67073,2008,Day of the Dead,Horror,NA,NA
164310,1999,Primal Force,Adventure,Sci-Fi,NA
145026,2014,A Nightingale Falling,Drama,War,NA
107117,2013,The Armstrong Lie,Documentary,NA,NA
281416,2022,Land of Legends,Action,Adventure,Romance
191707,2016,The Truth Beneath,Thriller,NA,NA
187393,1930,Mechanical Principles,Documentary,NA,NA
266396,2018,We Are Triathletes,Documentary,NA,NA
149318,2002,David Bowie - Best Of Bowie,NA,NA,NA
279192,2022,Simchas and Sorrows,Comedy,Drama,NA
225956,2006,GAL,Drama,Thriller,NA
161632,2007,Protagonist,Documentary,NA,NA
6162,2002,Gerry,Adventure,Drama,NA
38886,2005,The Squid and the Whale,Comedy,Drama,NA
248302,2014,How to Steal a Dog,Children,Comedy,Drama
227492,2020,Neon Days,Comedy,Drama,NA
78174,2010,Sex and the City 2,Comedy,Drama,Romance
110517,1974,Old Drac (Vampira),Comedy,Horror,NA
84504,2003,Raja,Drama,NA,NA
132624,2014,The Hacker Wars,Documentary,NA,NA
150312,2001,Sleepless,Crime,Horror,Mystery
204318,2019,The Nightingale,Drama,NA,NA
110535,1966,Did I Get a Wrong Number! Boy,Comedy,NA,NA
358,1995,Higher Learning,Drama,NA,NA
278426,1987,The Young Magician,Children,Fantasy,NA
138568,1998,Top of the World,Action,Drama,Thriller
279338,1940,Hired Wife,Comedy,NA,NA
175393,2008,Sebastian's Voodoo,Animation,Horror,NA
71108,2009,The White Ribbon (Das weiße Band),Drama,Mystery,NA
5692,1972,The Mechanic,Action,Thriller,NA
254486,1980,Murder Can Hurt You!,Comedy,NA,NA
172805,2016,Odd Job,Action,Comedy,NA
137674,1992,Fatal Memories,Drama,NA,NA
1277,1990,Cyrano de Bergerac,Comedy,Drama,Romance
206533,2017,Diane,Crime,Drama,Horror
201893,2017,MDMA,Drama,NA,NA
7276,1998,Hell's Kitchen,Drama,NA,NA
269594,2020,The Viewing Booth,Documentary,NA,NA
116469,1995,Kickboxer 5,Action,Thriller,NA
139289,2015,The Shattering,Horror,NA,NA
128431,1972,Blood Story,NA,NA,NA
201488,2018,Modest Heroes,Adventure,Animation,Fantasy
278448,2022,The Next 365 Days,Drama,Romance,NA
25816,1935,Bonnie Scotland (Heroes of the Regiment),Comedy,NA,NA
143717,2008,Meet Market,Comedy,Romance,NA
44685,2004,Riot On!,Documentary,NA,NA
129735,1964,Golden Goddess of Rio Beni,Adventure,NA,NA
1891,1997,The Ugly,Horror,Thriller,NA
3024,1978,Piranha,Horror,Sci-Fi,NA
224411,2020,You're Not Alone,Horror,Thriller,NA
192527,2008,Mortadelo & Filemon Mission Save the Planet,Children,Comedy,Fantasy
60590,2007,Heartbeat Detector (La Question humaine),Drama,Thriller,NA
4327,1960,The Magnificent Seven,Adventure,Western,NA
170327,1941,The Field Mouse,NA,NA,NA
286259,2022,The Christening,Comedy,NA,NA
4062,1988,Mystic Pizza,Comedy,Drama,Romance
57,1995,Home for the Holidays,Drama,NA,NA
111638,1966,An Enemy of the People,Drama,NA,NA
122944,1932,The Trans-Atlantic Mystery,NA,NA,NA
215743,1975,Alfie Darling,Drama,NA,NA
143152,1943,Something to Shout About,NA,NA,NA
3292,1955,The Big Combo,Film-Noir,NA,NA
222115,2020,Mexican Kids Rob Schneider: Asian Momma,Comedy,NA,NA
8806,1987,Masks (Masques),Thriller,NA,NA
8761,1964,The Three Lives of Thomasina,Children,Drama,NA
140239,2012,Helter Skelter,Drama,Fantasy,Horror
281038,2022,Three Wise Men and a Baby,Comedy,Drama,NA
280790,2019,My Life as a Comedian,Drama,NA,NA
6114,1982,Permanent Vacation,Drama,NA,NA
87919,1928,The Mysterious Lady,Drama,Romance,NA
247628,2020,My Fiona,Drama,NA,NA
201648,2012,Carry on Jatta,NA,NA,NA
164925,1998,The Stolen Years,Adventure,Drama,NA
230183,2020,The Call,Mystery,Thriller,NA
188603,2018,Breath,Drama,NA,NA
239222,2021,Kill Plan,Thriller,NA,NA
7395,1950,Cheaper by the Dozen,Comedy,Drama,NA
123483,2010,The Zero Hour,Action,NA,NA
57868,1936,The Prisoner of Shark Island,Drama,NA,NA
154694,2014,Ciudad Delirio,Comedy,Romance,NA
190131,2014,Lucky Stiff,Comedy,NA,NA
27871,2004,Something the Lord Made,Drama,NA,NA
184841,1942,Kid Glove Killer,Crime,NA,NA
210801,1984,Ghost,Animation,Fantasy,NA
211468,2019,The Rise of Jordan Peterson,Documentary,NA,NA
180117,1980,Sesso nero,Drama,NA,NA
2229,1925,The Pleasure Garden,Drama,NA,NA
206373,2015,A Haunting at the Rectory,Horror,NA,NA
141952,2010,To Save A Life,Drama,NA,NA
133998,1965,The Reward,Drama,Western,NA
169846,2015,Sword of D'Artagnan,Adventure,Children,NA
194941,2016,Solitary,Documentary,NA,NA
121991,1956,Wicked as They Come,Crime,Drama,Mystery
216779,2012,A Dog Named Duke,Children,Comedy,Drama
161034,2016,Sultan,Action,Drama,NA
248324,1978,The Odd Job,Comedy,NA,NA
2838,1998,I Woke Up Early the Day I Died,Comedy,Crime,Thriller
274101,1954,The Teckman Mystery,Mystery,NA,NA
51019,2004,Fifty-Fifty (a.k.a. Schizo) (Shiza),Crime,Drama,Romance
289521,1961,Dangerous Afternoon,Drama,NA,NA
3776,1948,Melody Time,Animation,Children,Musical
202517,2016,Kung Fu Panda: Secrets of the Scroll,Action,Adventure,Animation
124835,1952,The Wild North,Western,NA,NA
125341,1983,Tough Enough,Drama,NA,NA
144128,1951,Attention! Bandits!,Drama,War,NA
253068,2016,Terence McKenna's True Hallucinations,Documentary,NA,NA
122167,1957,Slander,Crime,Drama,Film-Noir
193687,1950,Когда зажигаются ёлки,Animation,NA,NA
102062,2012,A Band Called Death,Documentary,NA,NA
135703,2011,Meet the Fokkens,Documentary,NA,NA
258017,2006,Mungaru Male,Comedy,Drama,Romance
52287,2007,Meet the Robinsons,Action,Adventure,Animation
82449,2010,I Love You Too,Comedy,NA,NA
227058,2014,Obsessive Rythms,Romance,NA,NA
280004,2022,Kunstkamera,Documentary,NA,NA
143154,1963,Sparrows Can't Sing,Comedy,Drama,NA
26350,1975,The Passenger (Professione: reporter),Drama,NA,NA
289153,2023,Happiness for Beginners,Adventure,Comedy,Romance
105288,2012,Ferocious,Crime,Thriller,NA
167892,1973,Savage!,Action,Adventure,NA
239194,2021,Heart of the Home,Horror,NA,NA
202635,1994,Záskok,Comedy,NA,NA
172885,2012,That still Karloson!,Children,Comedy,Fantasy
205547,1941,The Heckling Hare,Animation,Comedy,NA
231675,1993,Family Prayers,NA,NA,NA
26498,1984,Boy Meets Girl,Drama,NA,NA
93674,1981,Passion of Love (Passione d'amore),Drama,Romance,NA
121338,1963,Carry on Cabby,Adventure,Comedy,Romance
26404,1978,In Praise of Older Women,Drama,NA,NA
258013,2010,Ye Maaya Chesave,Drama,Romance,NA
274639,2020,Laughing Matters,Comedy,Romance,NA
8017,1971,10 Rillington Place,Crime,Drama,Thriller
133367,2013,LFO,Drama,Sci-Fi,NA
125157,1956,The Spanish Gardener,Drama,NA,NA
172681,2005,Law of Corruption,Action,Crime,Drama
213147,1968,Sirene,Animation,Comedy,Drama
118782,2003,Fat Pizza,Action,Adventure,Comedy
281830,2022,A Not So Merry Christmas,Comedy,NA,NA
51357,1995,Citizen X,Crime,Drama,Thriller
44663,2006,The Caiman (Il caimano),Comedy,Drama,Romance
206643,2017,Mubarakan,Comedy,Drama,NA
135258,2008,Drake and Josh Merry Christmas,Comedy,NA,NA
127875,2013,The Gold Spinners,Documentary,NA,NA
6895,2003,Normal,Drama,NA,NA
198521,2005,The Great New Wonderful,Comedy,Drama,NA
166886,2008,High The True Tale of American Marijuana,Documentary,NA,NA
156700,2010,Monsterwolf,Fantasy,Horror,NA
34645,1975,Race with the Devil,Action,Horror,Mystery
201672,2017,Top Knot Detective,Action,Comedy,Crime
141528,1970,Move,Comedy,Fantasy,NA
149725,2008,Thou Shalt Laugh 3,Comedy,NA,NA
199049,2014,The After,Drama,Fantasy,Mystery
283593,2018,Horrifying Sounds from Beyond the Grave Haunted,Horror,NA,NA
249426,2016,The Sion Sono,Documentary,NA,NA
151363,1975,I'm a Stranger Here Myself,Documentary,NA,NA
218173,1951,That's My Boy,Comedy,NA,NA
190361,2018,My Generation,Documentary,NA,NA
33229,1960,The Angry Silence,Drama,NA,NA
214806,2019,Float,Animation,Children,Drama
7582,1943,Old Acquaintance,Drama,NA,NA
163915,1991,The Raffle,Drama,NA,NA
188025,1993,Sparrow,Drama,NA,NA
197105,2001,Vechera na khutore bliz Dikanki,Children,NA,NA
110387,2013,The Unknown Known,Documentary,NA,NA
160135,2011,Miss Julie,Drama,NA,NA
164280,2016,Endless Poetry,Drama,Fantasy,NA
5466,2001,My Wife is an Actress (Ma Femme est une Actrice),Comedy,Drama,Romance
264414,1978,37/78: Tree Again,NA,NA,NA
108579,1989,Samurai Cop,Action,Thriller,NA
246422,1935,Three Sisters with Maiden Hearts,Drama,NA,NA
194929,2018,Constantine: City of Demons - The Movie,Animation,NA,NA
183943,2004,Podium,Comedy,NA,NA
279804,2022,Klondike,Drama,NA,NA
270550,1960,The Musicians,Documentary,NA,NA
46325,1931,Susan Lenox (Her Fall and Rise),Adventure,Drama,Romance
181005,1958,The Duke Wore Jeans,NA,NA,NA
132350,2007,Emotional Arithmetic,Drama,NA,NA
101964,2009,Mugabe and the White African,Documentary,NA,NA
279038,2001,In Desert and Wilderness,Adventure,NA,NA
3469,1960,Inherit the Wind,Drama,NA,NA
199586,2019,Midnight Traveler,Documentary,NA,NA
30850,2004,The Merchant of Venice,Drama,NA,NA
94076,2010,Position Among The Stars (Stand van de Sterren),Documentary,NA,NA
50970,1970,Myra Breckinridge,Comedy,NA,NA
161274,1988,Cannibal Holocaust II,Adventure,Horror,NA
167540,2016,María (y los demás),Comedy,Drama,NA
71931,1969,5th Day of Peace (Dio è con noi),Drama,War,NA
147308,2008,Vanished Empire,Drama,Romance,NA
252726,2004,The Nanny Reunion: A Nosh to Remember,Comedy,NA,NA
287043,2023,Blanquita,Drama,NA,NA
208963,1975,The Last Message,Comedy,NA,NA
209491,2000,The Chromium Hook,Comedy,NA,NA
88954,2011,A Very Harold & Kumar 3D Christmas,Comedy,NA,NA
184493,2018,Entanglement,Comedy,Drama,NA
57980,2006,The Art of Negative Thinking (Kunsten å tenke negativt),Comedy,Drama,NA
187585,1999,Angel Express,Drama,NA,NA
253612,2020,Nightlife,Comedy,Romance,NA
182933,1972,Steptoe and Son,Comedy,Drama,NA
88468,2010,Alpha and Omega,Adventure,Animation,Children
121879,2011,Method to the Madness of Jerry Lewis,Documentary,NA,NA
205941,2019,Back to School,Comedy,NA,NA
135099,1959,Fiasco in Milan,Comedy,NA,NA
131027,1999,But Forever in My Mind,Comedy,Drama,NA
165983,1933,Man of the Forest,Action,Western,NA
228877,1970,Tchaikovsky,Drama,NA,NA
235647,2020,Helene,Drama,Romance,NA
288143,1936,Below the Deadline,Crime,NA,NA
174207,1907,The Unskillful Skater,Comedy,NA,NA
144060,2015,Live From New York!,Comedy,Documentary,NA
179189,1981,Part II Dragon Bruce Lee,NA,NA,NA
171595,2004,Countdown,Action,Adventure,Crime
261821,1931,Branded Men,Romance,Western,NA
225747,1994,Tiger Trappers,Adventure,NA,NA
168522,1997,True Love and Chaos,Crime,Drama,NA
59114,1972,Pulp,Comedy,Thriller,NA
129044,1977,the Wicked Warden Ilsa,Drama,Horror,NA
152850,2005,Pitbull,Action,Crime,NA
222157,2014,Don't Go Breaking My Heart 2,Comedy,Romance,NA
281826,2017,The Christmas Cure,Drama,Romance,NA
217023,2020,Here We Are: Notes for Living on Planet Earth,Animation,Children,NA
56167,2007,Om Shanti Om,Action,Drama,Musical
178725,2009,The Last Confession of Alexander Pearce,NA,NA,NA
236663,1937,Join the Marines,Action,NA,NA
204166,2019,Monster Island,Action,Sci-Fi,NA
151127,1934,Wake Up and Dream,NA,NA,NA
287741,2021,Boblo Boats: A Detroit Ferry Tale,Documentary,NA,NA
211782,1969,Primera Comunión,Children,Drama,NA
44241,1995,Leprechaun 3,Comedy,Fantasy,Horror
186005,2018,Book Club,Comedy,Romance,NA
166695,2005,The Untold Story of Emmett Louis Till,Documentary,NA,NA
281624,2020,Hidden,Documentary,NA,NA
289621,2023,The Small Victories,Comedy,NA,NA
190713,1981,Gallagher: Two Real,NA,NA,NA
80947,2009,Bran Nue Dae,Comedy,Musical,NA
181047,2017,Villain,Action,Crime,Thriller
272429,2014,Hollywood Banker,Documentary,NA,NA
197141,2019,The Standoff at Sparrow Creek,Drama,Mystery,Thriller
168348,2016,Headshot,Action,Thriller,NA
224515,2014,"Amsterdam Rembrandt: From the National Gallery, London and Rijksmuseum",Documentary,NA,NA
189169,2017,Ugly Nasty People,Comedy,NA,NA
128293,1959,The Green Mare,Comedy,NA,NA
138196,2014,Pretty Rosebud,NA,NA,NA
128417,1989,Arabella: Black Angel,Crime,NA,NA
91037,1974,From Beyond the Grave (Creatures),Horror,NA,NA
165767,1964,Courage for Every Day,Drama,NA,NA
181057,1994,The Tit and the Moon,Comedy,Drama,NA
117452,2013,Tied,Drama,NA,NA
223198,1985,A Million in a Wedding Basket,Comedy,NA,NA
252086,2021,I'm Your Man,Comedy,Romance,Sci-Fi
207672,2019,Bajo el mismo techo,Comedy,NA,NA
490,1993,Malice,Thriller,NA,NA
140801,2014,Kano,Drama,NA,NA
189911,1997,Todd McFarlane's Spawn,Action,Animation,Horror
150838,2012,Fuck for Forest,NA,NA,NA
186839,2016,The 4th Company,Action,Crime,Drama
168910,2016,Come Together,Children,Comedy,Drama
218715,2020,Lost Bullet,Action,Crime,Thriller
188545,2012,Horror Stories,Horror,Thriller,NA
218993,2018,Do Not Be Deceived,Mystery,Thriller,NA
154904,2005,Instructions for a Light & Sound Machine,NA,NA,NA
116451,1935,Frisco Kid,Adventure,Romance,NA
162818,1966,Blood on the Land,Adventure,Drama,NA
246126,1978,Burial Path,NA,NA,NA
84506,2010,Silent Souls (Ovsyanki),Drama,NA,NA
4735,2001,Ghosts of Mars,Horror,Sci-Fi,Thriller
26429,1979,Love at First Bite,Comedy,Horror,Romance
7621,2000,Vengo,Drama,Musical,NA
193339,2014,X Moor,Horror,Thriller,NA
140108,2015,Yakuza Apocalypse,Action,Horror,NA
254742,1951,How Could You! Darling,Comedy,NA,NA
61289,2008,Sukiyaki Western Django,Action,Western,NA
251660,2019,Erica,Action,Adventure,Crime
154184,NA,Family Film,NA,NA,NA
162510,1936,Seven Sinners,Crime,Thriller,NA
280382,2021,Carajita,Drama,NA,NA
198389,1934,Buddy the Dentist,NA,NA,NA
138954,1975,Alice Cooper: Welcome to my Nightmare,NA,NA,NA
2972,1987,Red Sorghum (Hong gao liang),Drama,War,NA
